Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Group,Cabin_number,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True,Cabin_deck_A,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_T,Cabin_side_P,Cabin_side_S
30.0,6.961296045910167,0.0,3.784189633918261,4.454347296253507,0.0,2133,74,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
20.0,0.0,0.0,0.0,0.0,0.0,5341,869,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
40.0,7.146772179452637,0.0,4.330733340286331,0.0,1.6094379124341003,5402,1034,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
48.0,0.0,0.0,0.0,0.0,0.0,8816,340,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
23.0,0.0,8.991935575009146,5.812547635687007,0.6931471805599453,1.0986122886681098,1976,82,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
32.0,0.0,0.0,0.0,0.0,0.0,5017,954,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
42.0,0.0,0.0,0.0,0.0,0.0,4063,670,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
13.0,3.332204510175204,4.406719247264253,6.985641817639208,0.0,0.0,4221,869,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
5.0,0.0,0.0,0.0,0.0,0.0,2822,450,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
40.0,0.0,0.0,0.0,0.0,0.0,553,19,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
39.0,5.846438775057725,0.0,6.744059186311348,0.0,4.762173934797756,8658,1673,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
27.0,5.521460917862246,0.0,4.189654742026425,6.70073110954781,4.02535169073515,3559,116,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
26.0,6.431331081933479,0.0,5.236441962829949,0.0,7.173958319756794,1146,232,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
27.0,0.0,0.0,6.761572768804055,3.5263605246161616,1.0986122886681098,1229,245,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
25.0,0.0,0.0,0.0,0.0,0.0,2722,93,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
20.0,5.429345628954441,0.0,0.6931471805599453,0.0,6.56244409369372,8735,1799,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
57.0,0.0,4.143134726391533,0.0,7.667158255319148,5.187385805840755,1661,20,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
20.0,6.764091911233509,0.0,7.467942332285852,6.898714534329988,0.0,31,9,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
18.0,0.0,0.0,0.0,0.0,0.0,2534,75,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
46.0,0.0,0.0,0.0,0.0,0.0,8383,1368,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
16.0,0.0,0.0,4.110873864173311,0.0,7.582738488914411,6224,1191,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
29.0,0.0,0.0,0.0,0.0,0.0,3284,535,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
42.0,0.0,5.389071729816501,0.0,6.1779441140506,1.0986122886681098,3931,811,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
49.0,0.0,0.0,0.0,0.0,0.0,7716,500,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
23.0,5.855071922202427,5.351858133476067,0.0,0.0,0.6931471805599453,8535,1642,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
36.0,0.0,0.0,0.0,0.0,0.0,58,7,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
28.0,7.113142108707088,3.7612001156935624,0.6931471805599453,0.0,0.0,809,151,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
28.0,0.0,0.0,0.0,0.0,0.0,3294,537,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
41.0,4.454347296253507,6.690842277418564,0.0,0.0,0.0,7410,1201,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
34.0,6.20050917404269,0.0,2.6390573296152584,4.02535169073515,0.0,2622,505,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,811,152,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
19.0,0.0,0.0,6.424869023905388,0.0,0.0,3221,511,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
40.0,0.0,0.0,6.073044534100405,5.840641657373398,0.0,6448,1230,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
37.0,0.0,0.0,0.0,0.0,0.0,6433,193,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
19.0,6.448889394146858,0.0,6.727431724850855,5.720311776607412,0.0,965,178,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
47.0,6.1070228877422545,0.0,6.79346613258001,0.0,5.4638318050256105,5971,1230,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
28.0,6.93828448401696,0.0,5.0689042022202315,0.0,3.367295829986474,7205,1386,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
37.0,0.0,2.3978952727983707,6.300785794663244,2.302585092994046,5.703782474656201,472,87,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,3519,577,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
6.0,0.0,0.0,0.0,0.0,0.0,7872,1267,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
34.0,6.007438761720537,8.637284671674058,3.828641396489095,7.5688956634069955,4.04305126783455,439,13,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
42.0,0.0,0.0,0.0,0.0,0.0,3645,124,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
21.0,2.302585092994046,0.0,0.0,3.258096538021482,6.699500340161678,7858,1264,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
34.0,0.0,0.0,0.0,0.0,0.0,6325,1026,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
26.0,0.0,7.696212639346407,0.0,5.796057750765372,5.799092654460526,6372,216,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
2.0,0.0,0.0,0.0,0.0,0.0,4680,952,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
49.0,0.0,8.946895523888447,0.0,9.47401147446646,0.0,7109,268,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
28.0,4.143134726391533,5.313205979041787,6.297109319933935,0.0,5.433204095737869,6691,1390,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
36.0,0.0,7.686162303492906,0.0,7.001245622069476,4.976733742420574,4089,48,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
35.0,5.768320995793772,0.0,8.753371421000903,2.1972245773362196,0.0,8491,1635,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
55.0,0.0,0.0,0.0,0.0,0.0,512,18,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
62.0,0.0,0.0,0.0,0.0,0.0,5684,218,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
21.0,6.6039438246004725,1.6094379124341003,3.332204510175204,2.1972245773362196,0.0,1407,278,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
74.0,6.349138991379798,0.0,0.0,5.627621113690637,0.0,3119,490,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
37.0,7.254177846456518,0.0,6.371611847231857,1.3862943611198906,0.0,7327,1520,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
25.0,0.0,0.0,0.0,0.0,0.0,9008,1745,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
35.0,0.0,0.0,0.0,0.0,0.0,6347,1030,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
14.0,0.0,0.0,0.0,0.0,0.0,5869,952,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
26.0,2.5649493574615367,4.276666119016055,0.0,4.6443908991413725,6.437751649736401,8598,1392,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
27.0,0.0,0.0,0.0,0.0,0.0,3620,115,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
58.0,0.0,0.0,0.0,0.0,6.576469569048224,1953,387,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
48.0,0.0,0.0,0.0,0.0,0.0,5684,218,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
18.0,0.0,2.9444389791664403,4.30406509320417,7.666221925662725,3.258096538021482,6868,1427,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
24.0,0.0,4.219507705176107,6.495265555937008,0.0,0.0,6593,1370,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
13.0,5.723585101952381,6.368187186350492,2.5649493574615367,2.995732273553991,0.0,7274,1506,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
50.0,5.07651220490495,7.501634457883413,0.0,4.844187086458591,5.5134287461649825,1907,60,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
15.0,0.0,0.0,0.0,0.0,0.0,3734,606,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
20.0,0.0,0.0,0.0,0.0,0.0,5735,362,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
26.0,7.584773077612199,0.0,4.762173934797756,5.307034244019836,0.0,6984,1450,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
60.0,0.0,0.0,0.0,0.0,0.0,1008,39,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
24.0,0.0,0.0,0.0,0.0,0.0,5133,829,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
34.0,0.0,0.0,0.0,0.0,0.0,8452,279,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
19.0,0.0,0.0,0.0,0.0,0.0,1012,149,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
29.0,1.3862943611198906,0.0,1.3862943611198906,0.0,6.548219102762372,2774,575,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
41.0,8.04044688130311,1.3862943611198906,0.0,3.4657359027997265,3.295836866004329,881,32,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
26.0,0.0,0.0,0.0,0.0,0.0,8254,1700,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
27.0,1.3862943611198906,8.445697189711167,0.0,6.489204931325317,5.3706380281276624,6200,238,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
30.0,0.0,8.561401446080557,0.0,2.1972245773362196,7.56734567601324,1148,42,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
37.0,0.0,0.0,0.0,0.0,0.0,5278,203,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
31.0,0.0,6.522092798170152,0.0,0.0,5.365976015021851,5127,837,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
13.0,0.0,0.0,0.0,0.0,0.0,1460,230,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
23.0,0.0,0.0,6.171700597410915,8.4252971767117,0.0,6394,1037,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
27.0,0.0,3.828641396489095,5.420534999272286,2.70805020110221,6.253828811575473,5359,1099,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
30.0,0.0,0.0,0.0,0.0,0.0,1462,231,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
28.0,0.0,1.3862943611198906,6.810142450115136,0.0,0.0,988,151,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
35.0,0.0,8.940760134888384,0.0,5.869296913133774,6.559615237493242,5737,216,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
30.0,0.0,0.0,0.0,0.0,0.0,1278,190,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
22.0,0.0,0.0,0.0,0.0,0.0,4071,127,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
19.0,0.0,3.367295829986474,4.143134726391533,3.2188758248682006,7.430707082545968,7714,1239,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
19.0,0.0,0.0,1.6094379124341003,1.9459101490553132,6.651571873589727,4178,687,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
56.0,0.0,0.0,0.0,0.0,0.0,5103,317,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
41.0,0.0,9.45798139489078,1.0986122886681098,7.950149887652018,7.323170717943469,2547,20,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
27.0,0.0,0.0,0.0,0.0,0.0,232,36,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
20.0,6.194405391104672,4.844187086458591,6.498282149476434,5.3706380281276624,0.0,5462,1131,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
15.0,0.0,0.0,0.0,0.0,0.0,3530,568,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
61.0,0.0,0.0,0.0,0.0,0.0,5773,217,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3.0,0.0,0.0,0.0,0.0,0.0,1685,272,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
16.0,0.0,0.0,0.0,0.0,0.0,4401,716,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
20.0,2.4849066497880004,0.0,0.0,6.738152494595957,0.0,8787,1416,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
21.0,0.0,0.0,0.0,0.0,0.0,1461,224,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
20.0,6.598509028614515,0.0,6.1224928095143865,5.307034244019836,0.0,8667,1676,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
30.0,0.0,6.634633357861686,5.459585514144159,7.923710333969238,4.406719247264253,926,39,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
37.0,3.9318256327243257,0.0,5.840641657373398,7.698936199813447,0.0,8604,1765,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
18.0,0.0,0.0,0.0,0.0,0.0,199,33,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
43.0,0.0,0.0,0.0,0.0,0.0,619,24,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
20.0,0.0,0.0,0.0,0.0,0.0,7160,1152,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
28.0,6.764091911233509,0.0,8.868554040531201,0.0,0.0,665,141,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
29.0,0.0,0.0,0.0,0.0,0.0,3994,152,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
16.0,0.0,0.0,0.0,0.0,0.0,4717,766,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
22.0,0.0,0.0,0.0,0.0,0.0,4120,680,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
44.0,0.0,0.0,0.0,0.0,0.0,6454,1046,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
28.0,0.0,0.0,0.0,0.0,0.0,2573,90,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
45.0,6.698268054115413,0.0,4.890349128221754,5.293304824724492,0.0,7790,1490,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
50.0,0.0,0.0,0.0,0.0,0.0,462,67,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
20.0,0.0,5.393627546352362,0.0,1.791759469228055,8.096817470572319,5006,166,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
15.0,0.0,0.0,0.0,0.0,0.0,1916,61,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
31.0,0.0,0.0,0.0,0.0,0.0,4071,127,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
55.0,0.6931471805599453,0.0,4.07753744390572,0.0,6.688354713946762,9079,595,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
31.0,6.968850378341948,0.0,6.688354713946762,4.276666119016055,0.0,1993,380,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
15.0,0.0,4.0943445622221,6.5722825426940075,0.0,1.3862943611198906,820,154,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
25.0,4.882801922586371,4.8283137373023015,6.013715156042802,5.2832037287379885,2.302585092994046,7872,1633,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
22.0,0.0,0.0,0.0,0.0,0.0,2257,66,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
62.0,0.0,6.385194398997726,0.0,2.8903717578961645,3.258096538021482,62,13,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
34.0,0.0,0.0,0.0,5.056245805348308,6.431331081933479,7856,1503,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
19.0,1.0986122886681098,1.3862943611198906,6.111467339502679,5.3230099791384085,0.0,5916,383,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
23.0,0.0,6.318968113746434,0.0,5.703782474656201,0.0,9018,1462,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
19.0,7.318539548567902,0.0,5.564520407322694,0.0,0.0,1326,257,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
4.0,0.0,0.0,0.0,0.0,0.0,5367,209,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
15.0,0.0,0.0,0.0,0.0,0.0,200,31,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
24.0,0.0,0.0,0.0,0.0,0.0,3485,237,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
15.0,0.0,5.420534999272286,0.0,6.906754778648554,0.0,25,6,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
39.0,5.159055299214529,0.0,6.493753839851686,0.6931471805599453,6.661854740545311,1102,227,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
23.0,0.0,0.0,0.0,0.0,0.0,8186,1319,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
36.0,2.302585092994046,5.5134287461649825,0.0,6.180016653652572,2.833213344056216,6003,970,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
52.0,0.0,6.470799503782602,0.0,0.0,5.981414211254481,6031,1146,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
36.0,0.0,0.0,6.55250788703459,0.0,0.0,6122,1267,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
56.0,0.0,6.659293919683638,2.5649493574615367,1.3862943611198906,3.58351893845611,4305,893,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
27.0,6.297109319933935,0.0,7.116394144093465,0.0,0.6931471805599453,3496,722,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
21.0,0.0,6.295266001439646,0.0,4.969813299576001,0.0,6325,1209,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
23.0,7.601901959875166,0.0,7.998335395952982,0.0,0.0,352,78,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
42.0,0.0,6.124683390894205,0.6931471805599453,7.085064293952548,8.019612794400267,4014,125,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
15.0,0.0,0.0,0.0,0.0,0.0,3789,620,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
38.0,0.0,0.0,0.0,7.44716835960004,0.0,7872,1267,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
23.0,0.0,0.0,0.0,0.0,0.0,7524,1215,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
35.0,4.499809670330265,0.0,0.0,6.302618975744905,0.0,4152,853,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
41.0,0.0,0.0,0.0,0.0,0.0,2809,453,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
10.0,0.0,0.0,0.0,0.0,0.0,436,63,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2.0,0.0,0.0,0.0,0.0,0.0,5860,1118,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
26.0,0.0,6.163314804034641,0.0,0.0,5.308267697401205,947,138,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
19.0,5.5053315359323625,3.7376696182833684,6.311734809152915,5.289153282077714,0.0,1378,212,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
21.0,6.214608098422191,0.0,5.267858159063328,0.6931471805599453,0.6931471805599453,8239,1579,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
26.0,0.0,8.707978826622321,0.0,6.4967749901858625,6.825460036255307,7176,232,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
53.0,0.0,0.0,0.0,0.0,0.0,2177,435,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
37.0,0.0,6.54965074223381,0.0,5.2599410728916425,1.9459101490553132,5969,1137,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
28.0,0.0,0.0,0.0,0.0,0.0,7187,1158,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
50.0,0.0,0.0,0.0,0.0,0.0,1746,331,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
36.0,0.0,0.0,0.0,0.0,0.0,8704,1686,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
24.0,5.153291594497779,6.654152520183219,5.84354441703136,0.0,0.0,2519,485,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
25.0,2.995732273553991,0.0,0.0,7.426549072397305,0.0,3572,584,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
29.0,0.0,0.0,0.0,0.0,0.0,2944,469,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
28.0,0.0,0.0,0.0,0.0,0.0,7117,236,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
28.0,1.9459101490553132,8.129469764784231,8.280204233279974,6.895682697747868,0.0,7396,271,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0.0,0.0,0.0,0.0,0.0,0.0,8988,1448,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
37.0,0.0,0.0,0.0,0.0,0.0,5506,166,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
43.0,0.0,0.0,0.0,0.0,0.0,9218,353,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
22.0,0.0,0.0,0.0,0.0,0.0,3785,619,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
31.0,0.0,0.0,0.0,0.0,0.0,5661,905,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
19.0,6.582025138892826,4.143134726391533,2.0794415416798357,0.0,0.0,2127,419,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
7.0,0.0,0.0,0.0,0.0,0.0,2449,508,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
36.0,6.274762021241939,8.534246945982066,0.6931471805599453,4.990432586778736,6.771935555839602,570,22,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
44.0,0.0,0.0,0.0,0.0,0.0,4181,133,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
30.0,0.0,0.0,0.0,0.0,0.0,4426,835,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
28.0,0.0,8.472405008626103,7.474204806496124,0.6931471805599453,5.5134287461649825,5960,222,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
25.0,0.0,0.0,0.0,0.0,0.0,1634,253,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
50.0,0.0,7.895436006942965,0.0,5.0369526024136295,7.468513271496337,2698,94,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
24.0,0.0,5.147494476813453,6.3835066348840055,3.1354942159291497,0.0,8414,1374,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
36.0,0.0,9.162514742493578,0.0,7.752335163302292,6.135564891081739,7937,229,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
64.0,4.356708826689592,7.793586803371584,0.0,8.007034012193408,4.852030263919617,4594,144,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
15.0,0.0,0.0,0.0,0.0,0.0,4912,999,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
22.0,0.0,0.0,0.0,0.0,0.0,5496,882,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
33.0,0.0,0.0,0.0,0.0,0.0,7021,1146,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
